,train_loss,val_loss
0,0.05545014389861714,0.08701726531982422
1,0.03033087277629159,0.06679414405822753
2,0.026165667642246593,0.021401119422912597
3,0.0222667345745997,0.014774453639984132
4,0.022698690967668186,0.08569158248901367
